Temperature,Dewpoint,WindDirection,Humidity,pressure,WindSpeed
64,64,ESE,100,26.83,3
64,64,SE,100,26.83,5
64,64,ESE,100,26.83,3
64,64,ESE,100,26.83,3
64,64,VAR,100,26.83,3
64,64,VAR,100,26.83,3
64,64,E,100,26.86,3
64,64,SE,100,26.86,3
64,64,VAR,100,26.86,3
64,64,VAR,100,26.89,3
66,66,VAR,100,26.89,2
66,66,ESE,100,26.91,5
68,68,E,100,26.91,6
72,66,ESE,83,26.91,7
72,64,ESE,78,26.94,8
72,63,SE,73,26.91,8
75,63,SE,65,26.91,7
75,59,ESE,57,26.91,6
77,59,SE,54,26.91,7
77,57,VAR,50,26.89,6
77,55,E,47,26.89,7
79,55,E,44,26.86,6
79,54,SSE,42,26.86,6
81,54,VAR,39,26.83,5
79,54,VAR,42,26.83,5
81,52,SSE,37,26.83,5
81,54,VAR,39,26.83,6
79,52,ENE,39,26.83,5
77,54,VAR,44,26.83,3
79,52,ESE,39,26.83,3
77,54,SE,44,26.83,3
77,54,VAR,44,26.83,2
75,59,VAR,57,26.86,1
73,64,E,73,26.86,3
73,63,E,69,26.86,5
73,63,VAR,69,26.89,1
72,61,VAR,69,26.89,1
73,55,NE,53,26.91,6
72,55,ENE,57,26.91,6
70,59,ENE,68,26.91,7
68,63,E,83,26.91,6
66,63,ESE,88,26.91,6
66,64,ESE,94,26.91,8
64,64,E,100,26.91,6
64,64,E,100,26.91,6
63,63,E,100,26.89,5
63,63,VAR,100,26.89,2
63,63,E,100,26.89,3
63,63,VAR,100,26.89,2
61,61,E,100,26.86,5
63,63,SSE,100,26.89,5
63,63,VAR,100,26.89,5
61,61,VAR,100,26.89,3
61,61,VAR,100,26.89,1
61,61,E,100,26.89,5
61,61,E,100,26.91,6
61,61,VAR,100,26.91,2
59,59,E,100,26.91,5
61,61,ESE,100,26.94,5
63,63,ESE,100,26.97,5
64,64,ESE,100,26.97,7
66,63,ESE,88,26.97,9
68,63,E,83,26.97,9
70,63,E,78,26.97,7
72,63,ENE,73,26.97,7
73,59,ENE,61,26.97,7
73,59,VAR,61,26.94,7
75,57,VAR,53,26.94,6
77,55,ENE,47,26.91,6
77,54,NNE,44,26.91,6
79,54,VAR,42,26.89,6
79,54,ENE,42,26.86,6
79,54,NE,42,26.86,7
81,54,E,39,26.83,7
81,52,VAR,37,26.83,3
81,52,E,37,26.83,5
77,54,NNE,44,26.83,6
77,52,NE,41,26.83,6
77,52,NE,41,26.83,7
75,54,NNE,47,26.83,5
73,54,NE,50,26.86,5
72,55,E,57,26.86,5
70,55,VAR,60,26.86,3
68,55,E,64,26.89,3
68,55,E,64,26.89,5
68,57,ESE,68,26.91,5
66,63,ESE,88,26.91,7
66,64,E,94,26.91,6
64,64,ENE,100,26.91,3
63,63,E,100,26.91,5
63,63,E,100,26.91,6
63,63,ESE,100,26.91,3
63,63,SE,100,26.91,3
61,61,VAR,100,26.89,2
61,61,ESE,100,26.89,3
61,61,VAR,100,26.89,2
61,61,E,100,26.86,3
61,61,VAR,100,26.86,3
59,59,E,100,26.86,5
59,59,VAR,100,26.86,2
59,59,ESE,100,26.86,5
55,55,E,100,26.86,6
55,55,ESE,100,26.86,3
55,55,VAR,100,26.86,1
55,55,VAR,100,26.89,1
55,55,VAR,100,26.89,2
55,55,VAR,100,26.91,1
59,59,VAR,100,26.91,1
61,59,E,94,26.94,3
64,59,E,83,26.94,5
68,57,E,68,26.94,5
70,54,E,56,26.94,9
72,54,E,53,26.94,8
72,52,E,50,26.94,7
73,52,VAR,47,26.94,3
75,52,ESE,44,26.91,8
75,50,ENE,41,26.89,8
77,50,VAR,39,26.89,5
77,50,VAR,39,26.86,5
77,50,VAR,39,26.83,6
77,50,VAR,39,26.83,3
77,48,ENE,36,26.81,7
79,50,VAR,36,26.81,3
79,50,VAR,36,26.81,3
79,48,SSE,34,26.81,5
79,48,VAR,34,26.81,2
77,50,ESE,39,26.81,5
75,50,VAR,41,26.81,3
73,52,ESE,47,26.83,3
70,61,VAR,73,26.83,2
70,54,VAR,56,26.83,3
68,59,VAR,73,26.86,3
68,55,VAR,64,26.86,2
66,54,CALM,64,26.86,0
66,54,VAR,64,26.89,1
64,54,E,68,26.89,3
64,57,VAR,77,26.86,3
63,57,VAR,82,26.86,3
63,55,VAR,77,26.86,1
61,55,ESE,82,26.86,6
59,59,E,100,26.86,6
59,59,E,100,26.86,6
59,59,ESE,100,26.86,5
59,59,E,100,26.83,3
59,59,VAR,100,26.83,3
59,59,SSE,100,26.83,5
57,57,VAR,100,26.83,2
57,57,VAR,100,26.83,3
57,57,VAR,100,26.83,3
55,55,VAR,100,26.83,2
55,55,CALM,100,26.83,0
55,55,CALM,100,26.86,0
55,55,CALM,100,26.86,0
55,55,VAR,100,26.89,2
55,55,VAR,100,26.89,2
57,57,VAR,100,26.91,3
61,61,E,100,26.91,3
63,59,ESE,88,26.94,5
66,57,E,73,26.94,5
68,55,E,64,26.94,5
70,55,VAR,60,26.91,5
72,54,VAR,53,26.91,5
72,52,E,50,26.91,6
73,50,VAR,44,26.89,3
75,52,VAR,44,26.89,3
75,50,VAR,41,26.86,5
77,52,VAR,41,26.83,6
79,50,VAR,36,26.83,2
77,50,VAR,39,26.81,5
79,50,VAR,36,26.81,2
79,50,VAR,36,26.78,5
79,50,WNW,36,26.78,5
79,50,SSE,36,26.78,5
77,50,VAR,39,26.81,5
77,50,VAR,39,26.81,3
73,50,VAR,44,26.81,3
72,50,VAR,46,26.83,5
72,50,VAR,46,26.83,3
70,50,VAR,49,26.86,1
70,55,ENE,60,26.86,3
68,55,E,64,26.86,3
68,52,VAR,56,26.89,1
68,50,VAR,52,26.89,1
64,54,E,68,26.89,6
63,55,E,77,26.89,5
63,55,E,77,26.89,5
63,54,ESE,72,26.89,5
61,55,E,82,26.89,6
59,55,E,88,26.89,6
59,57,ESE,94,26.86,5
59,59,VAR,100,26.86,3
59,59,VAR,100,26.86,2
59,59,VAR,100,26.86,1
59,59,VAR,100,26.83,2
59,59,VAR,100,26.83,2
57,57,VAR,100,26.83,1
57,57,E,100,26.86,3
57,57,E,100,26.86,3
55,55,CALM,100,26.86,0
55,55,VAR,100,26.86,1
55,55,VAR,100,26.89,1
55,55,CALM,100,26.89,0
55,55,VAR,100,26.91,3
57,57,ESE,100,26.91,5
63,61,VAR,94,26.94,2
64,59,SE,83,26.94,5
66,59,E,78,26.94,3
70,55,ESE,60,26.94,6
70,54,SE,56,26.94,7
72,54,E,53,26.94,7
73,52,ENE,47,26.91,7
73,50,VAR,44,26.91,6
75,48,VAR,38,26.89,6
77,48,VAR,36,26.86,6
77,48,VAR,36,26.86,8
77,48,VAR,36,26.83,7
79,46,VAR,32,26.83,6
79,46,VAR,32,26.83,3
79,46,VAR,32,26.81,6
77,45,VAR,32,26.81,7
77,46,ENE,34,26.81,6
77,46,VAR,34,26.83,5
75,46,NE,36,26.83,6
73,46,VAR,38,26.83,3
72,50,NNE,46,26.86,3
70,50,NNE,49,26.86,3
70,48,NE,46,26.86,5
68,48,VAR,49,26.89,1
66,48,VAR,52,26.89,2
64,48,E,56,26.91,5
66,48,VAR,52,26.91,2
64,48,VAR,56,26.91,3
64,48,VAR,56,26.91,2
63,52,E,68,26.91,5
61,52,E,72,26.91,6
59,54,E,82,26.89,5
59,54,ESE,82,26.89,5
59,54,ESE,82,26.89,5
57,54,ESE,88,26.86,3
57,55,VAR,94,26.86,2
55,55,VAR,100,26.86,2
57,55,E,94,26.86,3
55,55,VAR,100,26.86,2
55,55,VAR,100,26.86,2
55,55,E,100,26.86,5
55,55,VAR,100,26.86,2
54,54,VAR,100,26.86,2
54,54,VAR,100,26.89,3
54,54,CALM,100,26.89,0
54,54,VAR,100,26.91,1
54,54,VAR,100,26.91,1
55,55,VAR,100,26.94,1
59,57,ENE,94,26.94,5
63,57,ENE,82,26.97,5
63,57,E,82,26.97,5
64,54,E,68,26.97,8
68,52,E,56,26.97,6
70,50,ENE,49,26.97,8
72,48,ENE,43,26.97,9
73,48,NE,41,26.94,8
73,46,E,38,26.91,10
75,46,VAR,36,26.91,8
75,46,ENE,36,26.89,9
75,45,NE,34,26.89,10
77,43,VAR,29,26.86,3
79,43,E,28,26.86,12
77,45,ENE,32,26.83,9
79,43,E,28,26.83,10
77,45,ENE,32,26.83,8
77,45,E,32,26.83,8
77,45,E,32,26.83,10
75,45,E,34,26.86,7
73,46,E,38,26.86,7
70,46,E,43,26.86,5
70,48,ESE,46,26.89,6
68,52,ENE,56,26.91,5
66,50,E,56,26.91,6
66,48,ESE,52,26.91,7
64,52,ESE,64,26.94,8
64,55,ESE,73,26.94,9
63,55,E,77,26.94,6
63,57,ESE,82,26.94,6
63,61,ESE,94,26.94,6
63,61,E,94,26.94,6
61,61,VAR,100,26.94,2
61,61,E,100,26.94,3
61,61,ENE,100,26.91,5
61,61,ENE,100,26.91,6
59,59,ENE,100,26.91,6
59,59,ENE,100,26.91,6
59,59,ENE,100,26.91,5
59,59,ENE,100,26.91,5
59,59,ENE,100,26.89,5
57,57,ENE,100,26.89,5
57,57,VAR,100,26.91,3
57,57,VAR,100,26.91,3
57,57,E,100,26.91,5
57,57,ENE,100,26.94,3
59,59,E,100,26.94,5
59,59,E,100,26.97,5
61,61,E,100,26.97,5
63,63,E,100,26.99,6
64,64,E,100,26.99,10
66,64,ENE,94,26.99,10
68,61,E,78,26.99,12
70,57,E,64,26.99,10
72,54,ESE,53,26.99,12
73,54,E,50,26.99,9
73,54,VAR,50,26.97,5
75,50,E,41,26.94,10
77,50,ESE,39,26.94,8
79,48,E,34,26.91,8
79,48,ENE,34,26.89,7
79,48,VAR,34,26.89,6
81,46,E,30,26.86,9
79,48,ESE,34,26.86,9
79,50,ESE,36,26.89,8
77,50,SE,39,26.89,7
77,52,E,41,26.89,8
77,52,ESE,41,26.89,10
75,52,E,44,26.89,7
73,52,E,47,26.91,8
73,55,E,53,26.91,10
72,59,E,64,26.94,9
72,61,E,69,26.94,9
70,63,E,78,26.97,10
70,66,E,88,26.97,10
68,66,E,94,26.99,10
68,68,E,100,26.99,10
68,68,E,100,26.97,7
66,66,ENE,100,26.97,6
66,66,ESE,100,26.97,5
64,64,ESE,100,26.97,5
64,64,E,100,26.97,6
64,64,E,100,26.97,6
64,64,E,100,26.97,5
64,64,E,100,26.94,5
64,64,E,100,26.94,6
64,64,E,100,26.94,6
64,64,ENE,100,26.94,6
64,64,ENE,100,26.91,5
64,64,ENE,100,26.91,5
63,63,NE,100,26.91,5
63,63,ENE,100,26.91,3
63,63,VAR,100,26.94,2
63,63,VAR,100,26.94,2
63,63,VAR,100,26.97,1
63,63,VAR,100,26.97,3
63,63,E,100,26.99,5
63,63,NE,100,26.99,5
64,64,NE,100,27.02,5
66,64,NE,94,27.02,5
68,63,ENE,83,27.02,8
72,61,E,69,27.02,9
73,59,E,61,27.02,10
75,55,E,50,27.02,12
75,55,E,50,26.99,14
75,57,ENE,53,26.99,12
77,57,E,50,26.97,10
79,57,E,47,26.97,12
79,57,ESE,47,26.94,10
81,57,E,45,26.91,12
82,57,E,42,26.91,15
82,57,ESE,42,26.89,14
81,57,ESE,45,26.89,15
81,59,E,48,26.89,12
79,59,ESE,51,26.89,13
77,61,ESE,57,26.91,13
77,61,ESE,57,26.91,10
75,61,ESE,61,26.91,12
73,63,ESE,69,26.94,12
73,63,ESE,69,26.94,12
73,63,ESE,69,26.97,12
72,61,ESE,69,26.97,12
72,63,ESE,73,26.97,9
70,64,SE,83,26.99,7
70,66,ESE,88,26.99,6
68,66,VAR,94,26.99,2
68,68,VAR,100,26.99,2
68,68,E,100,26.99,5
68,66,E,94,26.99,5
66,66,ESE,100,26.99,5
66,66,VAR,100,26.97,2
66,66,VAR,100,26.97,1
64,64,VAR,100,26.97,3
64,64,SE,100,26.97,5
64,64,SE,100,26.97,3
63,63,VAR,100,26.94,3
63,63,VAR,100,26.94,2
63,63,VAR,100,26.94,3
63,63,ESE,100,26.97,3
63,63,VAR,100,26.97,2
61,61,VAR,100,26.97,1
63,63,VAR,100,26.97,1
63,63,VAR,100,26.97,1
61,61,VAR,100,26.97,2
63,63,VAR,100,26.99,2
66,66,VAR,100,26.99,2
70,64,ESE,83,27.02,3
72,63,ESE,73,27.02,6
73,63,SE,69,27.02,6
77,63,ESE,61,27.02,9
77,63,ESE,61,27.02,12
79,63,ESE,57,26.99,9
79,61,ESE,54,26.99,9
81,61,ESE,51,26.99,10
79,63,ESE,57,26.97,7
82,61,E,48,26.94,7
82,61,E,48,26.94,8
84,61,E,45,26.91,10
81,61,ESE,51,26.89,9
82,61,ESE,48,26.89,10
84,61,ESE,45,26.89,10
82,61,ESE,48,26.86,12
82,61,E,48,26.89,8
81,63,ESE,54,26.89,10
79,64,ESE,61,26.89,9
77,64,ESE,65,26.89,10
75,64,ESE,69,26.91,8
75,66,SE,73,26.91,8
73,66,ESE,78,26.91,7
73,66,SE,78,26.94,7
72,66,SE,83,26.94,7
72,68,ESE,88,26.97,6
70,68,ESE,94,26.97,5
70,68,ESE,94,26.97,5
68,68,ESE,100,26.97,6
68,68,ESE,100,26.97,6
68,68,ESE,100,26.94,7
66,66,ESE,100,26.94,5
66,66,SSE,100,26.94,3
66,66,VAR,100,26.94,3
66,66,VAR,100,26.94,2
66,66,VAR,100,26.94,2
66,66,E,100,26.94,5
66,66,ESE,100,26.91,6
66,66,ESE,100,26.91,6
66,66,ESE,100,26.91,7
66,66,ESE,100,26.91,6
64,64,E,100,26.94,6
64,64,ESE,100,26.94,5
64,64,SSE,100,26.94,3
64,64,VAR,100,26.94,3
64,64,S,100,26.97,6
66,66,SSE,100,26.97,6
66,63,SSE,88,26.97,6
68,61,SE,78,26.99,6
70,64,SE,83,26.99,5
70,64,SE,83,26.99,7
72,66,ESE,83,26.99,6
73,64,ESE,73,26.99,6
75,64,VAR,69,26.99,3
79,61,E,54,26.99,6
81,59,E,48,26.97,8
79,57,ENE,47,26.97,7
82,57,ENE,42,26.94,7
82,57,ESE,42,26.91,10
82,57,E,42,26.91,12
82,59,E,45,26.89,10
81,57,ENE,45,26.89,9
82,57,E,42,26.89,12
82,57,E,42,26.89,10
82,57,ESE,42,26.89,10
81,59,ESE,48,26.89,8
81,59,E,48,26.89,9
79,59,ESE,51,26.89,6
77,59,SE,54,26.91,6
77,59,SE,54,26.91,6
75,61,SE,61,26.94,5
73,61,SE,65,26.94,5
72,63,ESE,73,26.94,5
70,64,ESE,83,26.97,6
68,64,ESE,88,26.97,7
68,64,ESE,88,26.97,6
68,64,E,88,26.97,6
68,64,SE,88,26.97,5
66,64,ESE,94,26.97,5
66,66,E,100,26.97,3
66,66,VAR,100,26.94,3
66,64,ESE,94,26.94,5
66,64,SE,94,26.94,5
64,64,VAR,100,26.94,2
64,64,VAR,100,26.91,2
63,63,CALM,100,26.91,0
63,63,CALM,100,26.91,0
63,63,CALM,100,26.91,0
61,61,VAR,100,26.91,1
61,61,VAR,100,26.91,1
61,61,CALM,100,26.91,0
61,61,CALM,100,26.91,0
61,61,VAR,100,26.94,3
59,59,VAR,100,26.94,2
59,59,VAR,100,26.97,1
63,63,CALM,100,26.97,0
66,66,VAR,100,26.97,3
72,68,ESE,88,26.99,5
73,64,ENE,73,26.99,5
77,57,E,50,26.99,8
79,54,E,42,26.99,8
79,54,E,42,26.99,7
81,52,E,37,26.97,7
82,45,E,26,26.97,9
82,45,E,26,26.94,9
84,48,ESE,28,26.94,7
84,48,E,28,26.91,10
84,46,E,27,26.89,12
84,45,ENE,25,26.86,13
84,46,E,27,26.86,12
86,46,E,25,26.86,9
84,46,E,27,26.86,12
82,46,ESE,28,26.86,12
82,46,ESE,28,26.86,10
81,48,ESE,32,26.86,6
79,48,ESE,34,26.86,6
77,46,ESE,34,26.86,7
75,46,ESE,36,26.89,6
73,46,SE,38,26.89,7
72,48,ESE,43,26.91,7
70,50,ESE,49,26.91,5
68,54,VAR,60,26.94,2
68,52,VAR,56,26.94,2
68,50,VAR,52,26.94,3
66,52,S,60,26.94,3
63,55,VAR,77,26.97,1
64,54,VAR,68,26.94,1
61,59,CALM,94,26.94,0
61,57,VAR,88,26.94,2
59,57,VAR,94,26.94,1
59,57,VAR,94,26.94,1
59,57,CALM,94,26.94,0
57,57,VAR,100,26.94,1
59,59,VAR,100,26.91,2
57,57,VAR,100,26.91,2
57,57,VAR,100,26.91,1
55,55,ESE,100,26.91,3
55,55,VAR,100,26.91,1
57,57,VAR,100,26.94,2
57,57,VAR,100,26.94,2
57,57,CALM,100,26.94,0
55,55,CALM,100,26.94,0
57,57,CALM,100,26.97,0
57,57,VAR,100,26.97,1
59,59,VAR,100,26.99,2
59,59,VAR,100,26.99,2
61,61,VAR,100,26.99,2
64,64,VAR,100,26.99,1
72,63,E,73,26.99,3
75,55,ENE,50,26.99,8
79,54,E,42,26.99,8
81,50,E,34,26.97,10
82,43,E,25,26.97,14
84,43,E,23,26.94,13
82,46,E,28,26.94,13
84,48,E,28,26.91,13
86,45,E,23,26.89,12
84,45,E,25,26.89,13
84,45,E,25,26.86,13
84,45,ESE,25,26.86,10
84,45,ESE,25,26.86,13
84,45,E,25,26.86,12
84,43,ESE,23,26.86,12
82,43,ESE,25,26.86,12
79,45,ESE,30,26.89,9
75,45,ESE,34,26.89,7
73,46,ESE,38,26.91,6
72,48,E,43,26.91,6
72,48,E,43,26.94,5
70,52,ESE,53,26.94,6
68,54,E,60,26.97,5
68,55,E,64,26.97,5
66,59,ENE,78,26.99,3
66,61,VAR,83,26.99,3
64,61,CALM,88,26.97,0
63,61,VAR,94,26.97,2
63,61,VAR,94,26.97,2
64,61,VAR,88,26.97,1
61,61,VAR,100,26.97,2
61,61,VAR,100,26.97,3
63,63,VAR,100,26.94,2
63,63,VAR,100,26.94,2
61,61,E,100,26.94,5
59,59,VAR,100,26.91,2
59,59,VAR,100,26.91,1
59,59,CALM,100,26.91,0
57,57,VAR,100,26.94,2
59,59,VAR,100,26.94,2
55,55,VAR,100,26.94,1
57,57,VAR,100,26.94,3
57,57,VAR,100,26.97,2
57,57,CALM,100,26.97,0
61,61,VAR,100,26.99,1
64,64,VAR,100,26.99,2
70,57,ESE,64,26.99,5
72,48,SE,43,27.02,8
73,50,SE,44,26.99,9
77,45,ESE,32,27.02,9
79,45,ESE,30,26.99,9
81,45,E,28,26.99,8
81,45,ESE,28,26.97,10
82,45,ESE,26,26.94,10
82,46,ESE,28,26.94,9
82,46,E,28,26.91,9
84,46,E,27,26.89,10
84,48,E,28,26.89,9
84,48,E,28,26.86,9
84,48,E,28,26.86,9
84,48,ESE,28,26.86,9
84,48,E,28,26.86,10
82,50,ESE,32,26.86,8
82,50,ESE,32,26.86,8
79,50,ESE,36,26.86,7
77,50,ESE,39,26.86,6
75,52,ESE,44,26.89,6
73,57,VAR,57,26.89,3
72,55,E,57,26.91,5
70,57,E,64,26.91,5
70,54,ESE,56,26.94,7
68,55,E,64,26.94,6
68,55,VAR,64,26.94,1
68,55,VAR,64,26.94,2
68,59,VAR,73,26.94,2
66,63,VAR,88,26.94,3
64,59,VAR,83,26.94,1
64,63,VAR,94,26.91,2
64,64,VAR,100,26.91,1
63,63,VAR,100,26.91,2
63,63,VAR,100,26.91,2
63,63,ESE,100,26.89,3
63,61,ESE,94,26.89,5
61,61,E,100,26.89,5
61,61,VAR,100,26.89,2
61,61,VAR,100,26.89,2
59,59,CALM,100,26.89,0
61,61,VAR,100,26.89,1
61,61,CALM,100,26.89,0
59,59,VAR,100,26.91,2
59,59,CALM,100,26.91,0
61,61,VAR,100,26.94,2
63,63,CALM,100,26.94,0
64,64,VAR,100,26.97,1
66,64,ENE,94,26.97,3
70,64,ENE,83,26.97,3
73,57,E,57,26.97,7
75,55,E,50,26.97,8
77,52,ENE,41,26.97,9
79,52,ENE,39,26.97,9
79,52,E,39,26.94,10
81,52,E,37,26.91,7
81,52,E,37,26.91,9
81,52,VAR,37,26.89,7
82,50,ENE,32,26.86,12
81,50,NNE,34,26.86,9
82,50,VAR,32,26.83,10
82,50,NE,32,26.83,9
81,50,VAR,34,26.83,6
81,48,NNE,32,26.83,8
81,48,VAR,32,26.83,7
79,50,NNE,36,26.83,8
77,50,NE,39,26.86,7
75,52,NE,44,26.86,6
73,52,NE,47,26.86,5
72,52,ENE,50,26.89,3
72,54,VAR,53,26.89,2
70,54,VAR,56,26.89,2
68,55,CALM,64,26.91,0
68,54,SE,60,26.91,10
66,55,VAR,68,26.91,2
66,57,VAR,73,26.91,1
66,59,VAR,78,26.91,1
64,57,S,77,26.91,5
64,63,E,94,26.89,6
63,63,SSE,100,26.89,3
64,64,SSE,100,26.89,5
63,63,CALM,100,26.89,0
63,63,VAR,100,26.89,3
63,63,CALM,100,26.89,0
63,63,E,100,26.86,5
61,61,VAR,100,26.86,2
61,61,ESE,100,26.86,5
61,61,VAR,100,26.86,2
61,61,VAR,100,26.86,1
61,61,VAR,100,26.86,3
59,59,VAR,100,26.89,3
61,61,VAR,100,26.89,3
57,57,E,100,26.89,3
57,57,VAR,100,26.91,3
57,57,ESE,100,26.94,5
57,57,ESE,100,26.94,6
59,59,SE,100,26.97,3
59,59,ESE,100,26.97,5
63,63,S,100,26.97,6
66,64,S,94,26.99,6
70,61,SSE,73,26.99,6
73,59,ENE,61,26.97,5
73,54,ENE,50,26.97,7
79,54,VAR,42,26.94,6
77,52,ENE,41,26.94,8
79,50,ENE,36,26.91,8
79,48,NNE,34,26.89,10
79,46,NE,32,26.89,10
81,46,ENE,30,26.86,9
81,46,NE,30,26.86,9
81,48,VAR,32,26.83,9
81,46,VAR,30,26.83,9
81,46,NE,30,26.83,10
79,45,NE,30,26.83,8
79,46,ENE,32,26.83,10
77,48,NE,36,26.86,7
73,48,NE,41,26.86,6
72,48,NE,43,26.86,5
72,48,ENE,43,26.89,6
70,48,VAR,46,26.89,3
68,48,VAR,49,26.91,2
68,48,VAR,49,26.91,2
68,48,ENE,49,26.91,5
66,50,ENE,56,26.94,3
64,50,E,59,26.94,5
64,50,VAR,59,26.94,3
64,52,VAR,64,26.91,3
63,54,ESE,72,26.91,3
63,54,VAR,72,26.91,2
63,54,CALM,72,26.91,0
61,55,CALM,82,26.91,0
61,55,CALM,82,26.91,0
59,57,VAR,94,26.89,2
61,59,E,94,26.89,3
59,59,VAR,100,26.89,3
59,57,ESE,94,26.89,5
57,57,VAR,100,26.89,2
57,57,VAR,100,26.89,2
57,55,VAR,94,26.89,2
57,55,S,94,26.91,5
57,55,VAR,94,26.91,2
54,54,VAR,100,26.91,3
55,55,VAR,100,26.94,2
59,59,CALM,100,26.94,0
61,59,VAR,94,26.97,2
66,57,VAR,73,26.97,3
68,54,ESE,60,26.97,5
70,54,E,56,26.97,5
72,50,ENE,46,26.97,9
73,50,NE,44,26.97,10
75,48,E,38,26.94,12
77,46,NE,34,26.94,13
77,45,NNE,32,26.91,14
77,45,NE,32,26.91,12
79,43,NE,28,26.89,9
79,43,NE,28,26.89,9
81,41,NE,24,26.86,9
81,41,NE,24,26.83,9
79,41,NE,26,26.83,12
79,41,NE,26,26.83,7
79,41,NE,26,26.83,7
77,50,NE,39,26.83,7
77,50,NE,39,26.83,7
68,41,VAR,37,26.89,3
64,43,E,45,26.91,5
64,43,E,45,26.94,5
63,45,ENE,52,26.94,3
63,46,VAR,55,26.94,3
59,46,VAR,63,26.94,2
59,48,CALM,67,26.91,0
57,50,CALM,77,26.91,0
55,52,CALM,88,26.91,0
54,52,CALM,94,26.91,0
54,52,VAR,94,26.89,1
52,52,VAR,100,26.89,1
52,52,VAR,100,26.89,2
52,52,VAR,100,26.89,2
54,54,VAR,100,26.89,1
50,50,VAR,100,26.91,2
50,50,VAR,100,26.91,1
50,50,VAR,100,26.91,1
50,50,VAR,100,26.91,1
52,52,VAR,100,26.94,2
55,55,CALM,100,26.97,0
61,55,VAR,82,26.97,3
64,52,E,64,26.97,7
68,52,E,56,26.97,8
68,52,ENE,56,26.97,9
70,50,E,49,26.97,10
72,46,E,41,26.97,13
75,43,E,31,26.97,10
73,43,E,33,26.97,12
77,43,E,29,26.94,8
77,43,E,29,26.91,10
79,43,E,28,26.91,9
79,43,E,28,26.89,9
79,43,E,28,26.89,12
81,43,ESE,26,26.86,8
81,45,ESE,28,26.86,10
79,43,ENE,28,26.86,8
79,41,E,26,26.86,9
79,43,E,28,26.86,9
77,45,E,32,26.86,8
75,46,ESE,36,26.89,9
72,46,ESE,41,26.89,6
70,46,ESE,43,26.89,5
68,50,E,52,26.91,5
66,48,E,52,26.91,3
66,50,ENE,56,26.94,3
64,54,E,68,26.94,3
64,54,E,68,26.94,3
61,57,VAR,88,26.94,2
61,55,ESE,82,26.94,5
61,57,E,88,26.94,5
61,57,VAR,88,26.94,1
59,59,VAR,100,26.91,2
59,59,VAR,100,26.91,2
57,57,VAR,100,26.91,2
57,57,VAR,100,26.91,2
57,57,VAR,100,26.89,2
55,55,VAR,100,26.89,1
55,55,VAR,100,26.89,1
55,55,E,100,26.89,5
54,54,VAR,100,26.89,2
54,54,VAR,100,26.89,3
54,54,CALM,100,26.91,0
52,52,CALM,100,26.91,0
54,54,VAR,100,26.91,2
54,54,VAR,100,26.94,3
54,54,E,100,26.94,5
55,55,VAR,100,26.97,3
59,59,ESE,100,26.97,6
63,59,E,88,26.97,5
64,54,E,68,26.99,8
68,54,E,60,26.99,6
70,52,E,53,26.99,9
72,50,E,46,26.97,7
73,48,ENE,41,26.97,7
73,46,VAR,38,26.94,8
75,46,VAR,36,26.94,5
77,43,VAR,29,26.91,2
77,41,SE,28,26.89,6
79,41,VAR,26,26.89,3
79,39,VAR,24,26.86,3
79,37,ENE,23,26.86,7
81,37,VAR,21,26.83,3
79,39,ENE,24,26.83,7
79,39,NE,24,26.83,7
81,39,E,23,26.86,5
79,41,NE,26,26.86,6
77,41,NNE,28,26.86,6
72,45,VAR,38,26.86,1
70,43,ESE,38,26.89,6
68,43,E,40,26.89,6
68,46,ENE,46,26.91,3
66,45,ESE,46,26.91,6
64,48,VAR,56,26.91,2
64,46,VAR,52,26.91,2
63,54,VAR,72,26.91,1
61,55,SE,82,26.91,3
59,57,E,94,26.89,5
59,57,ESE,94,26.89,5
57,57,VAR,100,26.89,3
59,59,E,100,26.89,5
57,57,E,100,26.86,5
57,57,VAR,100,26.86,3
57,57,VAR,100,26.86,3
55,55,VAR,100,26.86,2
55,55,E,100,26.86,3
54,54,E,100,26.86,3
54,54,VAR,100,26.86,1
54,54,VAR,100,26.86,1
52,52,VAR,100,26.89,3
52,52,VAR,100,26.89,2
52,52,VAR,100,26.91,2
54,54,VAR,100,26.91,2
55,55,VAR,100,26.91,1
59,59,VAR,100,26.94,2
64,59,VAR,83,26.94,2
66,59,E,78,26.94,5
68,54,E,60,26.94,5
70,50,VAR,49,26.94,3
72,48,ENE,43,26.94,7
75,46,VAR,36,26.94,3
77,45,VAR,32,26.91,3
77,41,VAR,28,26.89,5
77,43,VAR,29,26.86,3
81,41,E,24,26.86,7
81,41,VAR,24,26.83,2
81,37,SE,21,26.83,8
81,37,VAR,21,26.81,2
81,37,E,21,26.81,7
82,37,ESE,20,26.81,8
79,36,SE,21,26.81,6
81,37,ESE,21,26.81,6
79,41,ESE,26,26.81,6
75,41,ESE,29,26.81,6
73,41,ESE,31,26.83,7
70,43,E,38,26.83,6
70,46,E,43,26.83,6
66,43,VAR,43,26.86,2
66,45,VAR,46,26.89,3
64,45,E,49,26.89,5
64,45,ESE,49,26.89,5
63,50,ESE,63,26.89,5
63,54,ESE,72,26.89,5
61,55,E,82,26.89,7
61,59,ESE,94,26.89,6
61,59,E,94,26.89,5
61,61,VAR,100,26.89,2
59,59,VAR,100,26.86,2
59,59,ESE,100,26.86,5
57,57,VAR,100,26.86,3
57,57,SE,100,26.83,3
